-499	-218	76	835
-118	400	368	638
977	-985	980	602
948	538	952	622
-171	-659	-50	521
-548	-219	-128	-116
454	-19	985	403
616	734	879	925
-882	-531	786	-340
28	144	135	985
-592	144	286	287
348	700	884	971
-467	755	927	993
-995	-432	20	-25
-849	-913	111	52
200	291	716	678
574	-672	716	-237
-862	-119	779	-34
234	-512	335	823
800	716	930	780
-414	196	-89	604
340	-895	661	55
-64	475	792	783
562	-190	799	290
542	-375	693	453
110	-434	882	341
-790	635	120	975
-772	990	522	996
-382	-400	2	593
430	-818	945	-69
-249	-560	170	-252
-774	25	961	999
-844	988	731	995
-459	-816	150	440
974	-922	987	-720
-955	238	-529	342
739	-492	932	-269
42	-725	644	-10
834	979	909	989
-504	-125	876	502
424	-305	870	-45
538	14	981	854
-149	-839	235	-226
970	-411	983	354
-514	341	999	929
29	658	802	909
587	-743	994	813
120	-62	903	458
74	-48	599	540
-342	-656	511	330
-7	258	732	560
796	-989	812	608
-183	871	-179	953
349	-705	379	784
692	-4	968	280
-51	702	553	987
-639	294	694	504
-409	-364	210	484
-739	-656	-635	370
334	792	391	858
-72	-184	874	338
-232	528	218	805
283	519	649	859
905	-628	939	206
-842	778	-169	966
615	-544	743	580
-372	786	-109	835
436	311	845	601
-349	-607	-24	215
533	-710	733	506
-543	-687	-375	-550
235	-612	909	324
-81	424	552	886
-205	-960	195	991
-792	406	970	968
-152	-11	783	78
-27	580	765	821
-145	-972	298	350
525	-560	812	839
122	-753	417	-260
-502	-300	-325	749
702	108	929	114
447	-93	621	932
7	-698	663	249
982	696	1000	990
284	944	937	987
810	-294	904	241
-43	-219	957	407
-954	-205	-394	703
-494	-846	650	303
783	576	984	969
-965	797	-360	999
-152	-804	-62	37
-137	751	72	904
-698	-818	-79	-379
633	-362	894	-154
479	300	583	738
-701	-917	-238	745
260	80	928	402
-33	-148	689	167
480	204	500	469
-878	428	133	550
-511	-448	916	144
-304	-625	708	-60
613	-552	706	-452
-431	-758	-150	409
789	563	872	715
-633	-240	-61	580
518	341	949	750
795	629	923	670
539	563	550	756
81	734	953	796
396	493	908	922
660	-848	684	-736
-907	171	-400	635
646	-775	984	996
-84	-201	99	216
455	-487	633	-96
415	657	776	983
472	-242	984	424
-342	-159	436	262
373	-953	712	-100
-48	920	198	948
31	-239	851	433
788	-897	974	550
-103	-211	595	79
-1000	-118	156	587
91	779	837	879
-388	-219	824	393
763	797	940	880
709	938	959	997
-301	41	-297	406
-175	275	-116	640
492	-841	534	-839
122	475	934	929
493	471	664	679
986	-6	992	434
570	53	641	616
591	894	703	948
547	-474	892	92
620	277	939	355
491	452	566	714
-152	373	384	951
431	-10	939	355
-789	444	675	824
733	827	887	950
489	-649	993	666
-515	495	-219	854
-599	-155	484	942
-767	711	210	940
-521	-592	584	-587
419	-356	423	-4
298	999	373	1000
195	458	515	628
837	643	946	680
-955	-437	-300	614
380	611	573	981
12	301	14	973
940	492	942	612
-685	689	-45	766
34	-893	236	589
-409	199	619	789
157	25	631	926
-757	-806	-500	304
-835	-558	-255	20
786	656	826	754
-780	-753	628	92
725	996	866	997
552	-258	777	-223
92	567	731	571
795	-320	891	731
-910	304	96	956
220	923	762	989
37	617	593	970
548	-778	813	718
574	-504	648	-478
206	-301	790	746
-18	-826	630	550
-431	992	883	993
758	168	804	793
-331	150	-119	447
-337	742	906	998
-295	508	808	767
-440	-594	-219	-248
-527	306	-81	695
-798	-93	528	840
-340	-864	693	190
848	-263	860	239
-598	634	201	667
147	78	572	869
-698	-884	696	-611
881	872	991	976
771	-40	798	193
552	202	672	721
-857	-412	130	632
774	-358	920	852
520	995	844	996
-739	-606	-596	173
-570	588	-473	850
-753	-17	839	240
188	888	927	977
-837	994	-424	996
609	447	969	788
330	695	993	881
-981	821	597	978
-202	-620	841	-143
507	163	701	507
61	-712	356	254
659	-583	866	-326
192	-2	273	828
-564	-945	996	-323
-525	430	688	437
297	397	536	402
-964	-30	-384	291
166	140	603	491
-451	-783	-208	-473
-726	658	507	689
-935	959	-473	975
-471	461	-205	552
336	-373	571	72
419	393	596	641
135	396	315	865
-338	930	845	968
959	876	997	977
-473	-188	932	3
441	529	933	610
-317	423	104	623
-540	985	733	992
-104	-112	501	840
698	-154	998	277
-197	117	-8	542
552	-525	807	463
-437	259	181	565
-916	-887	839	223
-137	141	444	380
-869	-85	-766	133
474	825	991	978
208	-928	659	-135
547	250	840	279
493	-652	999	-532
254	-401	554	71
-975	929	-675	963
-439	363	892	777
707	-705	784	-519
-242	-464	366	-364
929	325	950	599
-853	448	-718	466
1	17	89	776
-323	315	473	664
-879	-219	228	675
-488	-975	687	785
-859	133	-214	876
-820	112	928	937
-516	-713	-51	735
785	-741	942	-50
-71	-859	626	286
-829	-582	784	-203
653	449	973	557
418	-99	915	276
980	761	987	943
-831	611	-192	645
340	-579	424	337
85	-819	801	-27
329	735	402	810
-515	-541	-321	-535
173	-240	255	411
-519	-559	-313	128
-922	-675	811	201
25	-165	189	953
-468	198	976	369
-36	541	183	834
-187	-345	273	576
319	-217	806	607
547	-90	752	358
583	764	643	910
-952	381	-633	849
-664	2	991	685
823	-945	898	68
218	-766	323	559
284	-523	996	-473
558	787	660	967
39	466	917	941
-742	960	-701	999
606	-475	699	769
250	-18	992	469
4	-366	72	933
868	688	889	947
-50	-973	497	-607
54	-869	986	415
885	855	951	972
-714	-490	914	-297
-815	690	956	908
35	-625	724	381
349	-657	621	93
334	543	449	653
953	908	955	974
62	735	775	805
-870	-843	577	789
597	-943	841	825
-402	-576	-356	914
-883	851	-400	905
97	-954	352	-59
-619	89	630	895
195	527	814	690
-369	490	999	695
-214	183	95	766
626	-750	795	-286
995	-409	1000	683
-814	464	389	646
-874	-738	193	481
-523	-72	584	670
280	-985	286	644
-344	-979	780	-566
673	-135	696	582
259	-969	944	724
-100	20	410	801
-454	-402	45	199
245	-297	985	-73
190	698	889	846
793	965	954	971
405	-888	817	-94
-344	411	865	550
384	-121	822	482
-902	-555	938	-176
576	484	594	960
452	17	474	871
530	889	691	955
58	128	935	535
-534	931	-111	936
-535	396	955	663
93	971	902	977
-186	-685	53	464
-706	231	-214	340
-324	389	995	712
-251	475	-158	618
-762	-923	480	356
149	-544	432	240
171	855	227	969
-869	549	840	610
-376	57	-277	744
115	-157	372	113
-635	968	229	973
-928	997	91	998
-91	896	448	927
-307	-324	152	19
-357	678	125	988
-924	557	707	787
593	-963	655	488
465	-646	998	709
500	-636	653	-25
233	-992	870	-312
447	-43	809	-33
-459	-266	966	180
-770	173	-755	275
-862	609	-679	804
353	-752	593	-534
201	275	891	554
-507	-357	931	517
353	777	908	793
255	-59	486	64
-277	875	724	949
92	-879	936	547
-612	-217	591	72
-677	830	-482	896
129	-552	903	520
656	650	671	663
-363	-734	433	-607
-216	-860	702	716
70	-119	580	738
140	-940	165	390
-22	708	693	945
16	487	831	846
-73	-921	-39	180
-462	157	-410	726
-380	635	499	763
-118	965	373	975
438	-474	540	109
355	-800	782	-286
-60	734	699	967
858	-109	953	799
-822	889	553	923
268	-529	751	710
-574	-186	942	959
274	-981	933	269
440	-397	526	382
-862	-988	-326	-97
333	-471	475	96
151	-56	443	407
393	-43	429	377
337	334	906	553
-883	56	525	112
848	-763	920	-105
965	-274	973	914
397	-707	441	165
-665	-553	-270	425
640	574	728	848
-89	-525	646	-24
238	-805	617	615
-258	-913	161	-336
509	-486	648	-70
-718	-136	916	855
-156	-651	943	185
483	-820	827	708
663	349	904	398
148	40	514	776
339	-735	810	-730
-850	752	559	981
201	-370	904	-192
-462	-299	270	580
411	-681	860	919
995	-243	997	476
147	-336	742	534
58	-390	496	189
-277	750	403	800
46	-224	319	986
214	0	264	996
-660	643	-106	836
180	131	199	935
933	-791	967	856
461	-663	925	795
-919	-157	529	313
-52	-768	313	549
293	340	518	513
511	-603	724	-464
-859	-761	228	-619
28	623	989	634
-877	530	650	887
-120	385	685	593
-869	298	786	870
475	602	998	909
-603	415	-147	476
32	-105	381	133
416	-869	645	860
-563	310	457	877
-604	-22	159	499
-358	322	-48	982
-573	922	242	926
516	699	523	738
-76	224	88	796
-45	902	521	925
85	-124	708	571
-58	102	458	996
429	991	631	999
-15	-593	268	730
909	108	972	791
614	130	867	169
465	781	614	861
584	-366	883	220
-476	691	128	869
-576	-252	44	209
-861	-478	-265	469
-366	860	347	983
-605	801	-300	887
-537	845	-324	994
-611	-72	291	16
433	-319	769	563
-317	-304	447	-9
-875	-767	533	-421
773	-250	985	236
964	-625	986	292
-202	124	-13	887
-687	765	414	791
306	559	377	755
-976	-15	119	22
-962	24	444	124
-343	-757	869	559
-102	92	686	770
886	-561	975	-70
-301	453	-202	745
482	-833	670	-742
-39	67	90	158
-903	-672	-290	-170
169	447	336	715
-282	989	175	990
944	336	961	997
-798	-951	153	-503
547	582	894	675
-776	-826	704	92
-667	699	-652	802
84	-206	419	547
-309	865	359	953
403	-919	1000	145
-621	897	206	953
857	520	937	532
-949	-227	-55	173
-87	234	615	343
901	553	1000	896
-652	-90	94	-55
190	714	216	759
-609	104	410	472
385	-924	407	210
810	370	997	788
-308	692	837	885
-770	-900	-57	-245
-25	-44	984	229
368	503	496	703
338	-462	805	-386
-518	254	872	328
948	193	953	872
531	-984	948	667
